Gastro-oesophageal reflux disease (GORD),heartburn (an uncomfortable burning sensation in the chest that often occurs after eating),chest,acid reflux (where stomach acid comes back up into your mouth and causes an unpleasant sour taste),mouth,bad breath,mouth,bloating and belching,stomach,feeling or being sick,entire body,"Gastro-oesophageal reflux disease (GORD) is a common condition where acid from the stomach leaks up into the oesophagus (gullet).

It usually occurs as a result of the ring of muscle at the bottom of the oesophagus becoming weakened. Read more about the causes of GORD.

GORD causes symptoms such as heartburn and an unpleasant taste in the back of the mouth. It may just be an occasional nuisance for some people but for others it can be a severe lifelong problem.","Gastro-oesophageal reflux disease (GORD) is usually caused by the ring of muscle at the bottom of the oesophagus (gullet) becoming weakened.

Normally this ring of muscle opens to let food into your stomach and closes to stop stomach acid leaking back up into your oesophagus.

But for people with GORD stomach acid is able to pass back up into the oesophagus. This causes symptoms of GORD which can include heartburn and acid reflux.

It's not always clear what causes this ring of muscle to become weakened but certain things can increase the risk of it happening. These risk factors include obesity too much of smoking or alcohol coffee and chocolate consumption eating large amount of fatty foods pregnancy hiatus hernia and certain medications. ","The main treatments for GORD are:
self-help measures – this includes eating smaller but more frequent meals avoiding any foods or drinks that trigger your symptoms raising the head of your bed and keeping to a healthy weight
over-the-counter medicines – ask your pharmacist to recommend an antacid or an alginate
stronger prescription medicines – including proton-pump inhibitors (PPIs) and H2-receptor antagonists (H2RAs)
You may only need to take medication when you experience symptoms although long-term treatment may be needed if the problem continues.

Surgery to stop stomach acid leaking into your oesophagus may be recommended if medication isn't helping or you don't want to take medication on a long-term basis.",https://www.nhsinform.scot/illnesses-and-conditions/stomach-liver-and-gastrointestinal-tract/gastro-oesophageal-reflux-disease-gord/#treatment,TRUE,20,100,FALSE,FALSE,TRUE,30,50,TRUE,TRUE,TRUE
Gastroparesis,Vomiting,mouth,Nausea,mouth,Sharp abdominal pain,stomach,Regurgitation,stomach,Sharp chest pain,chest,"Gastroparesis is a condition that affects the normal spontaneous movement of the muscles (motility) in your stomach. Ordinarily strong muscular contractions propel food through your digestive tract. But if you have gastroparesis your stomach's motility is slowed down or doesn't work at all preventing your stomach from emptying properly."" 'Certain medications such as opioid pain relievers some antidepressants and high blood pressure and allergy medications can lead to slow gastric emptying and cause similar symptoms. For people who already have gastroparesis these medications may make their condition worse.' ""Gastroparesis can interfere with normal digestion cause nausea and vomiting and cause problems with blood sugar levels and nutrition. ","""It's not always clear what leads to gastroparesis. But in many cases gastroparesis is believed to be caused by damage to a nerve that controls the stomach muscles (vagus nerve)."" ""The vagus nerve helps manage the complex processes in your digestive tract including signaling the muscles in your stomach to contract and push food into the small intestine. A damaged vagus nerve can't send signals normally to your stomach muscles. This may cause food to remain in your stomach longer rather than move normally into your small intestine to be digested."" 'The vagus nerve can be damaged by diseases such as diabetes or by surgery to the stomach or small intestine.'",Treating gastroparesis begins with identifying and treating the underlying condition. If diabetes is causing your gastroparesis your doctor can work with you to help you control it.',https://www.mayoclinic.org/diseases-conditions/gastroparesis/symptoms-causes/syc-20355787,FALSE,1,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
genital herpes,spots or red bumps around the genital area that are painful,genitals,sores and ulcers,genitals,pain inside the vagina head of penis or back passage (rectum),genitals,pain peeing or being unable to pee,genitals,fever,entire body,"Genital herpes is a sexually transmitted infection caused by a virus called herpes simplex virus (HSV).

There are 2 different types of the virus (type 1 and type 2) both of which can affect the genitals. One of the types is the same virus that causes cold sores around the mouth (type 1).

Genital herpes causes painful blisters and sores on and around the genitals. It can also sometimes cause problems if it's caught for the first time either very early or very late in pregnancy.","Genital herpes is caused by a virus called herpes simplex virus (HSV). The herpes virus (HSV) is easily passed from person to person by close direct contact including:
kissing
unprotected vaginal anal or oral sex (without a condom)
sharing sex toys that aren't washed or covered with a new condom each time they're used
your genitals coming into contact with your partner's genitals – this means you can get genital herpes from someone even if there is no penetration orgasm or ejaculation
Sometimes you can catch herpes when your sexual partner has no visible sores or symptoms. This is because the virus can become active on the skin without causing any visible blisters or sores. This is sometimes called 'asymptomatic shedding’.

Herpes can also be passed to a newborn baby during childbirth. This is less common if the first episode of herpes is diagnosed before or at the beginning of pregnancy and if there are no visible ulcers at the time of delivery. ","Although there is no known cure for herpes the symptoms of genital herpes can be treated.

The symptoms of recurrent genital herpes will usually clear up without any treatment. Anti-viral medication can help speed up the healing process and reduce the severity of an episode if needed.

If you start taking the medication as soon as an outbreak begins you may shorten or even stop the episode.

Some people experience many recurrences of genital herpes. In these cases a longer course of tablets should prevent any recurrent episodes. ",https://www.nhsinform.scot/illnesses-and-conditions/sexual-and-reproductive/genital-herpes/,TRUE,16,100,FALSE,FALSE,FALSE,0,50,TRUE,FALSE,FALSE
Glaucoma,Diminished vision,eyes,Pain in eye,eyes,Symptoms of eye,eyes,Spots or clouds in vision,eyes,Eye redness,eyes,"Glaucoma is a group of eye conditions that damage the optic nerve the health of which is vital for good vision. This damage is often caused by an abnormally high pressure in your eye.' 'Glaucoma is one of the leading causes of blindness for people over the age of 60. It can occur at any age but is more common in older adults.' 'Many forms of glaucoma have no warning signs. The effect is so gradual that you may not notice a change in vision until the condition is at an advanced stage.' ""Because vision loss due to glaucoma can't be recovered it's important to have regular eye exams that include measurements of your eye pressure so a diagnosis can be made in its early stages and treated appropriately. If glaucoma is recognized early vision loss can be slowed or prevented. If you have the condition you'll generally need treatment for the rest of your life.""","""Glaucoma is the result of damage to the optic nerve. As this nerve gradually deteriorates blind spots develop in your visual field. For reasons that doctors don't fully understand this nerve damage is usually related to increased pressure in the eye."" ""Elevated eye pressure is due to a buildup of a fluid (aqueous humor) that flows throughout the inside of your eye. This internal fluid normally drains out through a tissue called the trabecular meshwork at the angle where the iris and cornea meet. When fluid is overproduced or the drainage system doesn't work properly the fluid can't flow out at its normal rate and eye pressure increases."" 'Glaucoma tends to run in families. In some people scientists have identified genes related to high eye pressure and optic nerve damage.","""The damage caused by glaucoma can't be reversed. But treatment and regular checkups can help slow or prevent vision loss especially if you catch the disease in its early stages."" 'Glaucoma is treated by lowering your eye pressure (intraocular pressure). Depending on your situation your options may include prescription eyedrops oral medications laser treatment surgery or a combination of any of these.'",https://www.mayoclinic.org/diseases-conditions/glaucoma/symptoms-causes/syc-20372839,TRUE,40,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
Gonorrhea,Penile discharge,genitals,Sharp abdominal pain,stomach,Vaginal discharge,genitals,Vaginal itching,genitals,Painful urination,genitals,Gonorrhea is an infection caused by a sexually transmitted bacterium that infects both males and females. Gonorrhea most often affects the urethra rectum or throat. In females gonorrhea can also infect the cervix.' 'Gonorrhea is most commonly spread during vaginal oral or anal sex. But babies of infected mothers can be infected during childbirth. In babies gonorrhea most commonly affects the eyes.' 'Abstaining from sex using a condom if you have sex and being in a mutually monogamous relationship are the best ways to prevent sexually transmitted infections.',Gonorrhea is caused by the bacterium Neisseria gonorrhoeae. The gonorrhea bacteria are most often passed from one person to another during sexual contact including oral anal or vaginal intercourse.',"Adults with gonorrhea are treated with antibiotics. Due to emerging strains of drug-resistant Neisseria gonorrhoeae the Centers for Disease Control and Prevention recommends that uncomplicated gonorrhea be treated with the antibiotic ceftriaxone — given as an injection — with oral azithromycin (Zithromax).

If you're allergic to cephalosporin antibiotics such as ceftriaxone you might be given oral gemifloxacin (Factive) or injectable gentamicin and oral azithromycin. Babies born to mothers with gonorrhea who develop the infection can be treated with antibiotics.",https://www.mayoclinic.org/diseases-conditions/gonorrhea/symptoms-causes/syc-20351774,TRUE,16,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
gout,severe pain in one or more joints,legs,the joint feeling hot and very tender,legs,swelling in and around the affected joint,legs,red shiny skin over the affected joint,legs,peeling itchy and flaky skin,skin,"Gout is a type of arthritis in which small crystals form inside and around the joints. It causes sudden attacks of severe pain and swelling. The condition mainly affects men over 30 and women after the menopause. Overall gout is more common in men than women. Any joint can be affected by gout but it usually affects joints towards the ends of the limbs such as the toes ankles knees and fingers. Symptoms develop rapidly over a few hours and typically last three to 10 days. After this time the pain should pass and the joint should return to normal.

Almost everyone with gout will experience further attacks at some point usually within a year.","Gout is caused by small crystals forming in the joints resulting in severe pain tenderness and swelling.

These crystals can grow when a waste product called uric acid starts to build up to high levels in the body. A high level of uric acid in the blood is the main factor that increases your risk of developing gout. However it's still uncertain why some people with a high level of uric acid in the blood develop gout while others with an equally high level don't. Things that may increase your chances of getting gout include:
obesity high blood pressure and/or diabetes
having a close relative with gout
kidney problems
eating foods that cause a build-up of uric acid such as red meat offal and seafood
drinking too much beer or spirits","If you have gout treatment is available from your GP to:

relieve symptoms during an attack – this can be done using ice packs and by taking medications such as non-steroidal anti-inflammatory drugs (NSAIDs) colchicine or corticosteroids
prevent further attacks – through a combination of lifestyle changes such as losing weight or changing your diet and taking medication that lowers uric acid levels such as allopurinol 
With treatment many people are able to reduce their uric acid levels sufficiently to dissolve the crystals that cause gout – and as a result have no further attacks. However lifelong treatment is usually required.",https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/conditions/gout/#about-gout,TRUE,30,100,FALSE,FALSE,TRUE,30,50,FALSE,FALSE,TRUE
gum disease or gingivitis,red and swollen gums,mouth,bleeding gums after flossing or brushing teeth,mouth,null,null,null,null,null,null,"Gum disease is a very common condition where the gums become swollen sore or infected.  If you have gum disease your gums may bleed when you brush your teeth and you may have bad breath. This early stage of gum disease is known as gingivitis.

If gingivitis isn't treated a condition called periodontitis can develop. This affects more tissues that support teeth and hold them in place.

If periodontitis isn't treated the bone in your jaw may be damaged and small spaces can open up between the gum and teeth. Your teeth can become loose and may eventually fall out.","Gum disease is caused by a build-up of plaque on the teeth. Plaque is a sticky substance that contains bacteria.

Some bacteria in plaque are harmless but some are harmful for the health of your gums. If you don't remove plaque from your teeth by brushing them it builds up and irritates your gums. This can lead to redness with bleeding swelling and soreness. Gum disease can be caused by a number of factors but poor oral hygiene is the most common cause.
Poor oral hygiene such as not brushing your teeth properly or regularly can cause plaque to build up on your teeth.","Mild cases of gum disease can usually be treated by maintaining a good level of oral hygiene. This includes brushing your teeth at least twice a day and flossing regularly. You should also make sure you attend regular dental check-ups.

In most cases your dentist or dental hygienist will be able to give your teeth a thorough clean and remove any hardened plaque (tartar). They'll also be able to show you how to clean your teeth effectively to help prevent plaque building up in the future.

If you have severe gum disease you'll usually need to have further medical and dental treatment and in some cases surgery may need to be carried out. This will usually be performed by a specialist in gum problems (periodontics).",https://www.nhsinform.scot/illnesses-and-conditions/mouth/gum-disease/#about-gum-disease,TRUE,30,100,FALSE,FALSE,FALSE,0,50,FALSE,TRUE,FALSE
haemorrhoids or piles,bleeding after passing a stool,genitals,itchy bottom,genitals,a lump hanging down outside of the anus which may need to be pushed back in after passing a stool,genitals,a mucus discharge after passing a stool,genitals,soreness redness and swelling around your anus,genitals,"Haemorrhoids also known as piles are swellings containing enlarged blood vessels that are found inside or around the bottom (the rectum and anus).

In many cases haemorrhoids don't cause symptoms and some people don't even realise they have them.  Haemorrhoids aren't usually painful unless their blood supply slows down or is interrupted.","The exact cause of haemorrhoids is unclear but they're associated with increased pressure in the blood vessels in and around your anus. This pressure can cause the blood vessels in your back passage to become swollen and inflamed.

Many cases are thought to be caused by too much straining on the toilet due to prolonged constipation – this is often due to a lack of fibre in a person's diet. Chronic (long-term) diarrhoea can also make you more vulnerable to getting haemorrhoids.","Haemorrhoid symptoms often settle down after a few days without needing treatment. Haemorrhoids that occur during pregnancy often get better after giving birth.

However making lifestyle changes to reduce the strain on the blood vessels in and around your anus is often recommended. These can include:

gradually increasing the amount of fibre in your diet – good sources of fibre include fruit vegetables wholegrain rice wholewheat pasta and bread pulses and beans seeds nuts and oats
drinking plenty of fluid – particularly water but avoiding or cutting down on caffeine and alcohol
not delaying going to the toilet – ignoring the urge to empty your bowels can make your stools harder and drier which can lead to straining when you do go to the toilet
avoiding medication that causes constipation – such as painkillers that contain codeine
losing weight (if you're overweight)
exercising regularly – can help prevent constipation reduce your blood pressure and help you lose weight
These measures can also reduce the risk of haemorrhoids returning or even developing in the first place.

Medication that you apply directly to your back passage (known as topical treatments) or tablets bought from a pharmacy or prescribed by your GP may ease your symptoms and make it easier for you to pass stools.

There are various treatment options for more severe haemorrhoids. One of these options is banding which is a non-surgical procedure where a very tight elastic band is put around the base of the haemorrhoid to cut off its blood supply. The haemorrhoid should fall off after about a week.

Surgery carried out under general anaesthetic (where you're unconscious) is sometimes used to remove or shrink large or external haemorrhoids.",https://www.nhsinform.scot/illnesses-and-conditions/stomach-liver-and-gastrointestinal-tract/haemorrhoids-piles/,TRUE,30,100,FALSE,FALSE,TRUE,30,50,TRUE,FALSE,FALSE
Hand foot and mouth disease,high fever,entire body,red spots on tongue that develop into ulcers,mouth,rash made up of small raised red spots on the skin,hands,red spots and rash,legs,itchy blisters,skin,"Hand foot and mouth disease is a common infection that causes mouth ulcers and spots on the hands and feet.

It's most common in young children – particularly those under 10 – but can affect older children and adults as well.

Hand foot and mouth disease can be unpleasant but it will usually clear up by itself within 7 to 10 days. You can normally look after yourself or your child at home.","This infection is caused by a number of different viruses so it's possible to get it more than once. Most people develop immunity to these viruses as they get older.  Someone with hand foot and mouth disease is most infectious from just before their symptoms start until they're feeling better.

The infection can be spread by close person to person contact and contact with contaminated surfaces. The virus is found in:

the droplets in the coughs and sneezes of an infected person – you can become infected if you get these on your hands and then touch your mouth or if you breathe in the droplets
an infected person's poo – if an infected person doesn't wash their hands properly after going to the toilet they can contaminate food or surfaces
an infected person's saliva or fluid from their blisters – you can become infected if this gets in your mouth.","If you have hand foot and mouth disease the best thing to do is to stay at home until you're feeling better. There's no cure for it so you have to let it run its course.

To help ease your or your child's symptoms:

drink plenty of fluids to avoid dehydration – water or milk are ideal; it may help to give a baby smaller but more frequent bottle or breast milk feeds
eat soft foods such as mashed potatoes yoghurt and soups if eating and swallowing is uncomfortable – avoid hot acidic or spicy foods and drinks
take over-the-counter painkillers such as paracetamol or ibuprofen to ease a sore throat and fever – aspirin shouldn't be given to children under the age of 16; paracetamol is best if you're pregnant
try gargling with warm salty water to relieve discomfort from mouth ulcers – it's important not to swallow the mixture so this isn't recommended for young children
alternatively use mouth gels rinses or sprays for mouth ulcers – these are available from pharmacies but aren't routinely recommended and some aren't suitable for young children; ask your pharmacist for advice and make sure you read the instructions first.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/hand-foot-and-mouth-disease/,FALSE,1,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
Heart arrhythmia,A fluttering in the chest,chest,A racing heartbeat (tachycardia),heart,Chest pain,chest,Shortness of breath,chest,A slow heartbeat (bradycardia),heart,"A heart arrhythmia is an irregular heartbeat. Heart rhythm problems (heart arrhythmias) occur when the electrical signals that coordinate the heart's beats don't work properly. The faulty signaling causes the heart to beat too fast (tachycardia) too slow (bradycardia) or irregularly.

Heart arrhythmias may feel like a fluttering or racing heart and may be harmless. However some heart arrhythmias may cause bothersome — sometimes even life-threatening — signs and symptoms.","Things that can cause an irregular heartbeat (arrhythmia) include:
Current heart attack or scarring from a previous heart attack
Blocked arteries in the heart (coronary artery disease)
Changes to the heart's structure such as from cardiomyopathy
Diabetes
High blood pressure
Infection with COVID-19
Overactive thyroid gland (hyperthyroidism)
Sleep apnea
Underactive thyroid gland (hypothyroidism)
Certain medications including cold and allergy drugs bought without a prescription
Drinking too much alcohol or caffeine
Drug abuse
Genetics
Smoking
Stress or anxiety",Treatment for heart arrhythmias depends on whether you have a fast heartbeat (tachycardia) or slow heartbeat (bradycardia). Some heart arrhythmias do not need treatment.  Heart arrhythmia treatment is usually only needed if the irregular heartbeat is causing significant symptoms or if the condition is putting you at risk of more-serious heart problems. Treatment for heart arrhythmias may include medications therapies such as vagal maneuvers cardioversion catheter procedures or heart surgery.,https://www.mayoclinic.org/diseases-conditions/heart-arrhythmia/diagnosis-treatment/drc-20350674,FALSE,1,100,FALSE,FALSE,FALSE,0,50,FALSE,TRUE,TRUE
heart attack,Pressure tightness pain or a squeezing or aching sensation in your arms that may spread to your neck jaw or back,hands,tightness and pain in chest,chest,nausea indigestion heartburn or abdominal pain,stomach,Shortness of breath,chest,cold sweat,entire body,"A heart attack occurs when the flow of blood to the heart is blocked. The blockage is most often a buildup of fat cholesterol and other substances which form a plaque in the arteries that feed the heart (coronary arteries).

Sometimes a plaque can rupture and form a clot that blocks blood flow. The interrupted blood flow can damage or destroy part of the heart muscle.

A heart attack also called a myocardial infarction can be fatal but treatment has improved dramatically over the years. It's crucial to call 911 or emergency medical help if you think you might be having a heart attack.","A heart attack occurs when one or more of your coronary arteries becomes blocked. Over time a buildup of fatty deposits including cholesterol form substances called plaques which can narrow the arteries (atherosclerosis). This condition called coronary artery disease causes most heart attacks.

During a heart attack a plaque can rupture and spill cholesterol and other substances into the bloodstream. A blood clot forms at the site of the rupture. If the clot is large it can block blood flow through the coronary artery starving the heart of oxygen and nutrients (ischemia). Another cause of a heart attack is a spasm of a coronary artery that shuts down blood flow to part of the heart muscle. Using tobacco and illicit drugs such as cocaine can cause a life-threatening spasm.

Infection with COVID-19 also may damage your heart in ways that result in a heart attack.",Each minute after a heart attack more heart tissue deteriorates or dies. Restoring blood flow quickly helps prevent heart damage. Medications to treat a heart attack might include aspriin thrombolyticsantiplatelet medications blood thinners beta blockers and others.  Surgical procedures include coronary angioplasty and stenting or coronary artery bypass surgery.,https://www.mayoclinic.org/diseases-conditions/heart-attack/diagnosis-treatment/drc-20373112,TRUE,45,100,FALSE,FALSE,TRUE,30,50,FALSE,TRUE,FALSE
heart block,shortness of breath,chest,palpitations or irregular heart beat,heart,dizzy spells or fainting,brain,nausea,mouth,chest pain that gets worse during physical activity,chest,A heart block is when the electrical impulses that control the beating of the heart muscle are disrupted. The most serious type of heart block known as a complete or third degree heart block will have symptoms but often those with less serious heart block can have symptoms too. A first degree heart block is where there is split-second delay in the time that it takes electrical pulses to move through the AV node. First degree heart block does not usually cause any noticeable symptoms and treatment is rarely required. A second degree heart block is where there is a series of increasing delays in the time that it takes the AV node to send the pulse to the ventricle until eventually a heartbeat is skipped.  third degree or complete heart block is where there is no transmission of electrical pulses between the AV node and the ventricles.,"It may sound contradictory but being very fit is one of the most common causes of first degree heart block. For example the condition is widespread among elite long distance runners.This is because vigorous and prolonged exercise can enlarge the heart muscles causing mild disruption to the electrical signals of the heart.  Certain medications can also cause first degree heart block including: 

medications that are used to treat abnormal heart rhythms (antiarrhythmics) such as disopyramide
medications that are used to treat high blood pressure such as calcium channel blockers and beta blockers
digoxin - a medication that is used to treat heart failure

Other causes of first degree heart block include:
myocarditis - inflammation of the heart muscle
low levels of potassium in the blood (hypokalaemia)
low levels of magnesium in the blood (hypomagnesemia). Some children who are born with congenital heart disease (heart defects that are present at birth) can also develop second degree heart block. A large proportion of congenital third degree heart block cases develop in mothers who have an autoimmune condition such as lupus (a long-term condition that causes inflammation in the body's tissues).","Treatment is usually only required when a heart block is causing symptoms (symptomatic). This will usually be in cases of type 2 second degree heart block and third degree heart block. Due to the potentially serious nature of symptomatic heart block you will usually be taken immediately to the nearest hospital.  Transcutaneous pacing (TCP) is the treatment of choice for symptomatic heart block. TCP is a way of restoring your normal heartbeat.  During TCP pads will be applied to your chest. Electrical pulses will then be delivered through the pads and these pulses will be used to correct your heartbeat. TCP can feel uncomfortable so you may be sedated before the procedure begins. If you are sedated you will be given medication to make you feel drowsy so that you have little or no awareness of what is going on around you.

Once your heartbeat has been stabilised a permanent pacemaker may be recommended.                                              A pacemaker is a small electrical device that is similar to a battery and can be inserted into one of your veins before being moved next to your heart. The pacemaker has wires that are inserted into your heart and will generate a regular series of pulses to keep your heart beating.
",https://www.nhsinform.scot/illnesses-and-conditions/heart-and-blood-vessels/conditions/heart-block#treating-a-heart-block,TRUE,45,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
heart failure,breathlessness,chest,tiredness and lethargy,entire body,swollen ankles and legs,legs,loss of appetite,stomach,nausea,mouth,"a. Weakened left ventricle walls cannot pump enough blood to body
b. Blood becomes trapped (“congested”) in left ventricle causing the ventricle to enlarge

Heart failure is a serious condition but it does not actually mean that your heart has failed. It means that your heart is not pumping blood around your body very efficiently.

The left side of your heart pumps blood to the body including the brain and kidneys. The right heart pumps blood to the lungs. Heart failure can affect the left or the right side of your heart or both.

Most commonly a problem with function on the left side of the heart produces back pressure leading to additional right heart failure.","n many cases the cause of heart failure is unknown or uncertain.

Conditions that can cause heart failure include:
heart attack (coronary heart disease)
inherited heart disease (for example cardiomyopathy)
high blood pressure (hypertension)
heart rhythm or valve abnormalities
viral infection and damage from the immune system (myocarditis)","Heart failure results from impairment of the heart's pumping action. Commonly this is related to heart muscle damage that cannot be repaired. However many treatments available can help to keep the condition under control and help to relieve the symptoms.

In addition many of the conditions that cause heart failure can also be treated effectively. This reduces the pressure on your heart and prevents further deterioration. The standard medicines for treating heart failure are:
angiotensin converting enzyme (ACE) inhibitors
angiotensin receptor blockers (ARBs)
beta blockers
diuretics (water tablets)
mineralocorticoid receptor antagonists (MRAs)",https://www.nhsinform.scot/illnesses-and-conditions/heart-and-blood-vessels/conditions/heart-failure/#treating-heart-failure,TRUE,65,100,TRUE,TRUE,TRUE,30,50,FALSE,TRUE,TRUE
Hemophilia,Leg pain,legs,Cough,throat,Headache,head,Bleeding gums,mouth,Frontal headache,head,"""Hemophilia is a rare disorder in which your blood doesn't clot normally because it lacks sufficient blood-clotting proteins (clotting factors). If you have hemophilia you may bleed for a longer time after an injury than you would if your blood clotted normally."" ""Small cuts usually aren't much of a problem. If you have a severe deficiency of the clotting factor protein the greater health concern is deep bleeding inside your body especially in your knees ankles and elbows. That internal bleeding can damage your organs and tissues and may be life-threatening."" 'Hemophilia is a genetic disorder. Treatment includes regular replacement of the specific clotting factor that is reduced.'","When you bleed your body normally pools blood cells together to form a clot to stop the bleeding. The clotting process is encouraged by certain blood particles. Hemophilia occurs when you have a deficiency in one of these clotting factors.' 'There are several types of hemophilia and most forms are inherited. However about 30% of people with hemophilia have no family history of the disorder. In these people an unexpected change occurs in one of the genes associated with hemophilia.' ""Acquired hemophilia is a rare variety of the condition that occurs when a person's immune system attacks clotting factors in the blood. ","Several different types of clotting factors are associated with different varieties of hemophilia. The main treatment for severe hemophilia involves receiving replacement of the specific clotting factor that you need through a tube placed in a vein.' ""This replacement therapy can be given to combat a bleeding episode that's in progress. It can also be administered on a regular schedule at home to help prevent bleeding episodes. Some people receive continuous replacement therapy."" ""Replacement clotting factor can be made from donated blood. Similar products called recombinant clotting factors are manufactured in a laboratory and aren't made from human blood."" 'Other therapies may include:' 'Desmopressin. In some forms of mild hemophilia this hormone can stimulate your body to release more clotting factor. It can be injected slowly into a vein or provided as a nasal spray.' 'Clot-preserving medications. These medications help prevent clots from breaking down.' 'Fibrin sealants. These medications can be applied directly to wound sites to promote clotting and healing. ",https://www.mayoclinic.org/diseases-conditions/hemophilia/symptoms-causes/syc-20373327,FALSE,1,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
hepatitis A,feeling tired and generally unwell,entire body,pain in the upper-right part of your tummy,stomach,yellowing of the skin and eyes (jaundice),skin,diarrhoea,stomach,joint and muscle pain,entire body,"Hepatitis A is a liver infection caused by a virus that's spread in the poo of an infected person. Some people particularly young children may not have any symptoms. But hepatitis A can occasionally last for many months and in rare cases it can be life-threatening if it causes the liver to stop working properly (liver failure).

A hepatitis A vaccine is available for people at a high risk of infection.",Hepatitis A is most widespread in parts of the world where standards of sanitation and food hygiene are generally poor.  Hepatitis A is most widespread in parts of the world where standards of sanitation and food hygiene are generally poor,"There's currently no cure for hepatitis A but it will normally pass on its own within a couple of months. You can usually look after yourself at home.

While you're ill it's a good idea to:

get plenty of rest 
take painkillers such as paracetamol or ibuprofen for any aches and pains – ask your GP for advice about this as you may need to take lower doses than normal or avoid certain medications until you've recovered
maintain a cool well-ventilated environment wear loose clothing and avoid hot baths or showers to reduce any itching
eat smaller lighter meals to help reduce nausea and vomiting
avoid alcohol to reduce the strain on your liver
stay off work or school and avoid having sex until at least a week after your jaundice or other symptoms started
practise good hygiene measures such as washing your hands with soap and water regularly.  ",https://www.nhsinform.scot/illnesses-and-conditions/stomach-liver-and-gastrointestinal-tract/hepatitis-a/#about-hepatitis-a,FALSE,1,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
hepatitis B,tiredness a fever and general aches and pains,entire body,loss of appetite,stomach,yellowing of the skin and eyes (jaundice),skin,diarrhoea,stomach,abdominal pain,stomach,"Hepatitis B is an infection of the liver caused by a virus that's spread through blood and body fluids.

It often doesn't cause any obvious symptoms in adults and typically passes in a few months without treatment but in children it often persists for years and may eventually cause serious liver damage. A hepatitis B vaccine is available for people at high risk of the condition.","The hepatitis B virus is found in the blood and bodily fluids such as semen and vaginal fluids of an infected person.

It can be spread by:

a mother to her newborn baby particularly in countries where the infection is common 
within families (child to child) in countries where the infection is common
injecting drugs and sharing needles and other drug equipment such as spoons and filters
having sex with an infected person without using a condom
having a tattoo body piercing or medical or dental treatment in an unhygienic environment with unsterilised equipment
sharing toothbrushes or razors contaminated with infected blood
Hepatitis B isn't spread by kissing holding hands hugging coughing sneezing or sharing crockery and utensils.","Treatment for hepatitis B depends on how long you've been infected for:

short-term (acute) hepatitis B doesn't usually need specific treatment but may require treatment to relieve the symptoms
long-term (chronic) hepatitis B is often treated with medication to keep the virus under control
Emergency treatment can also be given soon after possible exposure to the hepatitis B virus to stop an infection developing. See your GP as soon as possible if you think you may have been exposed to the hepatitis B virus.

To help stop you becoming infected they can give you:
a dose of the hepatitis B vaccine – you'll also need 2 further doses over the next few months to give you long-term protection
hepatitis B immunoglobulin – a preparation of antibodies that work against the hepatitis B virus and can offer immediate but short-term protection until the vaccine starts to take effect
These are most effective if given within 48 hours after possible exposure to hepatitis B but you can still have them up to a week after exposure. If you're diagnosed with hepatitis B your GP will usually refer you to a specialist such as a hepatologist (liver specialist).

Many people don't have any troublesome symptoms but if you do feel unwell it can help to:

get plenty of rest
take over-the-counter painkillers such as paracetamol or ibuprofen for abdominal pain
maintain a cool well-ventilated environment wear loose clothing and avoid hot baths or showers if itching is a problem
take medication such as metoclopramide to stop you feeling sick and chlorphenamine to reduce itching – your doctor can give you a prescription for these if necessary
Most people recover completely in a couple of months but you'll be advised to have regular blood tests to check that you're free of the virus and haven't developed chronic hepatitis B.",https://www.nhsinform.scot/illnesses-and-conditions/stomach-liver-and-gastrointestinal-tract/hepatitis-b/#treating-hepatitis-b,FALSE,1,100,FALSE,FALSE,FALSE,0,50,FALSE,FALSE,FALSE
