rheumatoid arthritis,throbbing and aching pain in joints,hands,stiff joints in morning,hands,swelling warmth and redness in joints,hands,tiredness and a lack of energy,entire body,fever,entire body,"Rheumatoid arthritis is a long-term condition that causes pain swelling and stiffness in the joints.

The hands feet and wrists are commonly affected but it can also cause problems in other parts of the body.

There may be periods where your symptoms become worse known as a flare-up or flare. A flare can be difficult to predict but with treatment it is possible to decrease the number of flares and minimise or prevent long-term damage to the joints.","Rheumatoid arthritis is an autoimmune condition which means it is caused by the body’s immune system attacking itself. However it is not yet known what triggers this.

Normally your immune system makes antibodies that attack bacteria and viruses helping fight infection. But if you have rheumatoid arthritis your immune system mistakenly sends antibodies to the lining of your joints where they attack the tissue surrounding the joint.

This causes the thin layer of cells (synovium) covering your joints to become sore and inflamed.

This inflammation in turn causes chemicals to be released that thicken the synovium and damage nearby:

bones
cartilage – the stretchy connective tissue between bones
tendons – the tissue that connects bone to muscle
ligaments – the tissue that connects bone and cartilage
If the condition is not treated these chemicals gradually cause the joint to lose its shape and alignment and eventually can destroy the joint completely.

Various theories of why the immune system starts to attack the joints have been suggested including that an infection or virus may trigger this but none of these theories has been proven.
","There is no cure for rheumatoid arthritis but early diagnosis and appropriate treatment enables many people with rheumatoid arthritis to have periods of months or even years between flares and to be able to lead full lives and continue regular employment.

The main treatment options include:

medication that is taken in the long-term to relieve symptoms and slow the progress of the condition
supportive treatments such as physiotherapy and occupational therapy to help keep you mobile and find ways around any problems you have with daily activities
surgery to correct any joint problems that develop. ",https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/conditions/rheumatoid-arthritis/#about-rheumatoid-arthritis,TRUE,40,100,TRUE,FALSE,FALSE,0.00,50.00,FALSE,FALSE,FALSE
stomach ulcer,burning or gnawing pain in the centre of the abdomen (tummy),stomach,indigestion,stomach,heartburn,chest,nausea,mouth,loss of appetite,stomach,"Stomach ulcers (gastric ulcers) are open sores that develop on the lining of the stomach. Ulcers can also occur in part of the intestine just beyond the stomach. These are called duodenal ulcers.

Stomach and duodenal ulcers are sometimes called peptic ulcers. This information applies to both.","Stomach ulcers occur when the layer protecting the stomach lining from stomach acid breaks down. This allows the stomach lining to become damaged.

This is usually caused by:
an infection with Helicobacter pylori (H. pylori) bacteria
taking non-steroidal anti-inflammatory drugs (NSAIDs) such as ibuprofen or aspirin – particularly if they're taken for a long time or at high doses
There's little evidence that stress or certain foods causes stomach ulcers.","You'll be treated using antibiotics if your ulcer was caused by a H. pylori infection. This kills the bacteria and should prevent the ulcer coming back.

You'll be treated using a proton pump inhibitor (PPI) if your ulcer was caused by NSAIDs. Your doctor will prescribe these and discuss whether you should keep using NSAIDs. Alternative medication to NSAIDs such as paracetamol may be recommended.

Most stomach ulcers take a few months to heal after treatment. However stomach ulcers can come back after treatment although this is less likely to happen if the underlying cause is addressed.",https://www.nhsinform.scot/illnesses-and-conditions/stomach-liver-and-gastrointestinal-tract/stomach-ulcer/#about-stomach-ulcers,FALSE,1,100,FALSE,FALSE,FALSE,0.00,50.00,FALSE,FALSE,FALSE
tuberculosis,persistent cough that lasts more than three weeks and usually brings up phlegm which may be bloody,throat,weight loss,entire body,night sweats,entire body,tiredness and fatigue,entire body,fever,entire body,"Tuberculosis (TB) is a bacterial infection spread through inhaling tiny droplets from the coughs or sneezes of an infected person.

It is a serious condition but can be cured with proper treatment.

TB mainly affects the lungs. However it can affect any part of the body including the glands bones and nervous system.","TB is caused by a bacterium called Mycobacterium tuberculosis.

TB that affects the lungs is the most contagious type but it usually only spreads after prolonged exposure to someone with the illness. For example it often spreads within a family who live in the same house.

In most healthy people the immune system (the body's natural defence against infection and illness) kills the bacteria and you have no symptoms.

Sometimes the immune system cannot kill the bacteria but manages to prevent it spreading in the body. This means you will not have any symptoms but the bacteria will remain in your body. This is known as ""latent TB"". 

If the immune system fails to kill or contain the infection it can spread within the lungs or other parts of the body and symptoms will develop within a few weeks or months. This is known as ""active TB"".

Latent TB could develop into an active TB infection at a later date particularly if your immune system becomes weakened.","Treatment for tuberculosis (TB) will usually involve a long course of antibiotics lasting several months.

While TB is a serious condition that can be fatal if left untreated deaths are rare if treatment is completed.

For most people a hospital admission during treatment is not necessary.  If you’re diagnosed with active pulmonary TB (TB that affects your lungs and causes symptoms) you will be given a six-month course of a combination of antibiotics. The usual course of treatment is:
two antibiotics (isoniazid and rifampicin) for six months
two additional antibiotics (pyrazinamide and ethambutol) for the first two months.    ",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/tuberculosis-tb/#treating-tuberculosis,FALSE,1,100,FALSE,FALSE,FALSE,0.00,50.00,FALSE,TRUE,TRUE
urinary tract infection,a need to pee more often than usual,genitals,pain or discomfort when peeing,genitals,feeling as though you're unable to empty your bladder fully,geitals,pain in your sides or back,stomach,shivering chills and fever,entire body,"Urinary tract infections (UTIs) are common infections that can affect the bladder the kidneys and the tubes connected to them.

Anyone can get them but they're particularly common in women. Some women experience them regularly (called recurrent UTIs).

UTIs can be painful and uncomfortable but usually pass within a few days and can be easily treated with antibiotics.","UTIs occur when the urinary tract becomes infected usually by bacteria. In most cases bacteria from the gut enter the urinary tract through the urethra.

This may occur when wiping your bottom or having sex for example but often it's not clear why it happens.

The following may increase your risk of getting a UTI:

conditions that obstruct your urinary tract such as kidney stones
difficulty emptying your bladder fully
using a contraceptive diaphragm or condoms coated in spermicide
diabetes
a weak immune system – from chemotherapy or HIV for example 
a urinary catheter (a tube in your bladder used to drain urine)
an enlarged prostate gland in men
Women may be more likely to get UTIs because their urethra is shorter than a man's and is closer to their anus (back passage).","UTIs are normally treated with a short course of antibiotics.

Most women are given a three-day course of antibiotic capsules or tablets. Men pregnant women and people with more serious symptoms may need a slightly longer course.

Your symptoms will normally pass within three to five days of starting treatment. But make sure you complete the whole course of antibiotics that you've been prescribed even if you're feeling better.

Over-the-counter painkillers such as paracetamol can help with any pain. Drinking plenty of fluids may also help you feel better.",https://www.nhsinform.scot/illnesses-and-conditions/kidneys-bladder-and-prostate/urinary-tract-infection-uti/#causes,FALSE,1,100,TRUE,FALSE,FALSE,0.00,50.00,FALSE,FALSE,FALSE
endometrial or uterine cancer,abnormal bleeding from the vagina,genitals,watery discharge from vagina,genitals,pain in the lower abdomen (tummy),stomach,pain in the back legs or pelvis,legs ,vaginal bleeding in between normal periods,genitals,"Cancer of the womb (uterus) is a common cancer that affects the female reproductive system. It's also called uterine cancer and endometrial cancer.

Abnormal vaginal bleeding is the most common symptom of womb cancer.

If you have been through the menopause any vaginal bleeding is considered abnormal. If you have not yet been through the menopause unusual bleeding may include bleeding between your periods.","It's not clear exactly what causes womb cancer but certain things can increase your risk of developing the condition.

A hormone imbalance is one of the most important risks for womb cancer. Specifically your risk is increased if you have high levels of a hormone called oestrogen in your body.

A number of things can cause this hormone imbalance including obesity diabetes and hormone replacement therapy (HRT). There is also a small increase in the risk of womb cancer with long-term use of the breast cancer drug tamoxifen.

It's not always possible to prevent womb cancer but some things are thought to reduce your risk. This includes maintaining a healthy weight and the long-term use of some types of contraception.","The most common treatment for womb cancer is the surgical removal of the womb (hysterectomy).

A hysterectomy can cure womb cancer in its early stages but you will no longer be able to get pregnant. Surgery for womb cancer is also likely to include the removal of the ovaries and fallopian tubes.

Radiotherapy or chemotherapy are also sometimes used often in conjunction with surgery.

A type of hormone therapy may be used if you are yet to go through the menopause and would still like to have children.

Even if your cancer is advanced and the chances of a cure are small treatment can still help to relieve symptoms and prolong your life.",https://www.nhsinform.scot/illnesses-and-conditions/cancer/cancer-types-in-adults/womb-uterus-cancer/#about-womb-cancer,TRUE,40,75,TRUE,FALSE,TRUE,30.00,50.00,FALSE,FALSE,FALSE
dental abscess,an intense throbbing pain in the affected tooth or gum that may come on suddenly and gets gradually worse,mouth,pain that spreads to your ear jaw and neck on the same side as the affected tooth or gum,mouth,sensitivity to hot or cold food and drink,mouth,bad breath and/or an unpleasant taste in your mouth,mouth,redness and swelling in your face,mouth,"A dental abscess is a collection of pus that can form inside the teeth in the gums or in the bone that holds the teeth in place. It’s caused by a bacterial infection.

An abscess at the end of a tooth is called a periapical abscess. An abscess in the gum is called a periodontal abscess.

Dental abscesses are often painful but aren’t always. In either case they should be looked at by a dentist.

It's important to get help as soon as possible because abscesses don't go away on their own. They can sometimes spread to other parts of the body and make you ill.
","Your mouth is full of bacteria which form a sticky film on your teeth called plaque.

If you don't keep your teeth clean acids produced by the bacteria in plaque can damage your teeth and gums leading to tooth decay or gum disease.

The following can increase your chances of developing a dental abscess:

poor oral hygiene – plaque can build-up on your teeth if you don't floss and brush your teeth regularly
consuming lots of sugary or starchy food and drink – these can encourage the growth of bacteria in plaque and may lead to decay that can result in an abscess
an injury or previous surgery to your teeth or gums – bacteria can get into any damaged parts of the teeth or gums
having a weakened immune system – this includes people with certain underlying health conditions such as diabetes and those having treatment including steroid medication or chemotherapy ","Dental abscesses are treated by removing the source of the infection and draining away the pus.

Depending on the location of the abscess and how severe the infection is possible treatments include:

removing the affected tooth (extraction) – this may be necessary if root canal treatment isn't possible
root canal treatment – a procedure to remove the abscess from the root of an affected tooth before filling and sealing it
incision and drainage – where a small cut (incision) is made in the gum to drain the abscess (this is usually only a temporary solution and further treatment may be needed)
Local anaesthetic will usually be used to numb your mouth for these procedures. More extensive operations may be carried out under general anaesthetic (where you're asleep).

Antibiotics aren't routinely prescribed for dental abscesses but may be used if the infection spreads or is particularly severe.",https://www.nhsinform.scot/illnesses-and-conditions/mouth/dental-abscess/,FALSE,10,100,FALSE,FALSE,FALSE,0.00,50.00,FALSE,FALSE,FALSE
diarrhoea,watery or loose stools,genitals,stomach cramps,stomach,nausea and vomiting,mouth,headache,head,loss of appetitite stomach,,"Diarrhoea is passing looser or more frequent stools than is normal for you.

It affects most people from time to time and is usually nothing to worry about. However it can be distressing and unpleasant until it passes which normally takes a few days to a week.","There are many different causes of diarrhoea but a bowel infection (gastroenteritis) is a common cause in both adults and children.

Gastroenteritis can be caused by:

a virus – such as norovirus or rotavirus
bacteria – such as campylobacter and Escherichia coli (E. coli) which are often picked up from contaminated food 
a parasite – such as the parasite that causes giardiasis which is spread in contaminated water
These infections can sometimes be caught during travel abroad particularly to areas with poor standards of public hygiene. This is known as travellers' diarrhoea.

Diarrhoea can also be the result of anxiety a food allergy medication or a long-term condition such as irritable bowel syndrome (IBS).","Most cases of diarrhoea clear up after a few days without treatment and you may not need to see your GP.

However diarrhoea can lead to dehydration so you should drink plenty of fluids – small frequent sips of water – until it passes. It's very important that babies and small children do not become dehydrated.

Your pharmacist may suggest you use an oral rehydration solution (ORS) if you or your child are particularly at risk of dehydration.

You should eat solid food as soon as you feel able to. If you're breastfeeding or bottle feeding your baby and they have diarrhoea you should try to feed them as normal.

Stay at home until at least 48 hours after the last episode of diarrhoea to prevent spreading any infection to others.

Medications to reduce diarrhoea such as loperamide are available. However these are not usually necessary and most types should not be given to children.",https://www.nhsinform.scot/illnesses-and-conditions/stomach-liver-and-gastrointestinal-tract/diarrhoea/#about-diarrhoea,FALSE,1,100,FALSE,FALSE,FALSE,0.00,50.00,FALSE,FALSE,FALSE
acne,spots such as blackheads or whiteheads on face back and chest,skin,small red bumps that may feel tender or sore,skin,pustules with a white tip in the centre caused by a build-up of pus,skin,large hard lumps that build up beneath the surface of the skin and can be painful,skin,cysts which are large pus-filled lumps that look similar to boils and carry the greatest risk of causing permanent scarring,skin,"Acne is a common skin condition that affects most people at some point. It causes spots oily skin and sometimes skin that's hot or painful to touch.

Acne most commonly develops on the:

face – this affects almost everyone with acne
back – this affects more than half of people with acne
chest – this affects about 15% of people with acne","Acne is most commonly linked to the changes in hormone levels during puberty but can start at any age.

Certain hormones cause the grease-producing glands next to hair follicles in the skin to produce larger amounts of oil (abnormal sebum).

This abnormal sebum changes the activity of a usually harmless skin bacterium called P. acnes which becomes more aggressive and causes inflammation and pus.

The hormones also thicken the inner lining of the hair follicle causing blockage of the pores (opening of the hair follicles). Cleaning the skin doesn't help to remove this blockage. Hormonal changes such as those that occur during the menstrual cycle or pregnancy can also lead to episodes of acne in women.

There's no evidence that diet poor hygiene or sexual activity play a role in acne.","Treatment for acne depends on how severe it is. It can take several months of treatment before acne symptoms improve. If you just have a few blackheads whiteheads and spots you should be able to treat them successfully with over-the-counter gels or creams (topical treatments) that contain benzoyl peroxide. See your GP if your acne is more widespread as you probably need prescription medication. For exampleif you have a large number of papules and pustules or if over-the-counter medication hasn't worked.
                                                                                                                  Prescription medications that can be used to treat acne include:
topical retinoids
topical antibiotics
azelaic acid
antibiotic tablets
in women the combined oral contraceptive pill
isotretinoin tablets
If you have severe acne your GP can refer you to an expert in treating skin conditions (dermatologist). ",https://www.nhsinform.scot/illnesses-and-conditions/skin-hair-and-nails/acne/#treating-acne,TRUE,11,30,FALSE,FALSE,FALSE,0.00,50.00,TRUE,FALSE,FALSE
chronic obstructive pulmonary disease (COPD),increasing breathlessness when exercising or moving around,chest,persistent cough with phlegm that never seems to go away,throat,frequent chest infections particularly in winter,chest,wheezing,throat,tiredness and fatigue,entire body,"Chronic obstructive pulmonary disease (COPD) is the name for a collection of lung diseases including chronic bronchitis emphysema and chronic obstructive airways disease.

People with COPD have difficulties breathing primarily due to the narrowing of their airways this is called airflow obstruction.","The main cause of COPD is smoking. The likelihood of developing COPD increases the more you smoke and the longer you've been smoking. This is because smoking irritates and inflames the lungs which results in scarring.

Over many years the inflammation leads to permanent changes in the lung. The walls of the airways thicken and more mucus is produced. Damage to the delicate walls of the air sacs in the lungs causes emphysema and the lungs lose their normal elasticity. The smaller airways also become scarred and narrowed. These changes cause the symptoms of breathlessness cough and phlegm associated with COPD.

Some cases of COPD are caused by fumes dust air pollution and genetic disorders but these are rarer.","Although the damage that has already occurred to your lungs cannot be reversed you can slow down the progression of the disease. Stopping smoking is particularly effective at doing this.

Treatments for COPD usually involve relieving the symptoms with medication for example by using an inhaler to make breathing easier. Pulmonary rehabilitation may also help increase the amount of exercise you are capable of doing.

Surgery is only an option for a small number of people with COPD.",https://www.nhsinform.scot/illnesses-and-conditions/lungs-and-airways/copd/chronic-obstructive-pulmonary-disease/#about-copd,TRUE,35,100,FALSE,FALSE,FALSE,0.00,50.00,FALSE,TRUE,FALSE
chicken pox,blistering red rash and spots,entire body,itchy red spots that develop a blister on top,skin,fever,entire body,loss of appetite,stomach,general feeling being unwell,entire body,"Chickenpox is a mild and common childhood illness that most children catch at some point.

It causes a rash of red itchy spots that turn into fluid-filled blisters. They then crust over to form scabs which eventually drop off.

Some children have only a few spots but other children can have spots that cover their entire body. These are most likely to appear on the face ears and scalp under the arms on the chest and belly and on the arms and legs.",Chickenpox (known medically as varicella) is caused by a virus called the varicella-zoster virus. It's spread quickly and easily from someone who is infected. Chickenpox is a very contagious infection. Around 90% of people who have not previously had chickenpox will become infected when they come into contact with the virus.,"Chickenpox in children is considered a mild illness but your child will probably feel pretty miserable and irritable while they have it.

Your child may have a fever for the first few days of the illness. The spots can be incredibly itchy.

There is no specific treatment for chickenpox but there are pharmacy remedies that can alleviate symptoms. These include paracetamol to relieve fever and calamine lotion and cooling gels to ease itching.

In most children the blisters crust up and fall off naturally within one to two weeks.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/chickenpox/#about-chickenpox,TRUE,1,12,FALSE,FALSE,FALSE,0.00,50.00,FALSE,FALSE,FALSE
dementia,memory loss,brain,increasing difficulties with tasks and activities that require concentration and planning,brain,changes in personality and mood,brain,depression,brain,difficulty finding the right words,brain,"Dementia is a common condition. Your risk of developing dementia increases as you get older and the condition usually occurs in people over the age of 65.

Dementia is a syndrome (a group of related symptoms) associated with an ongoing decline of the brain and its abilities. This includes problems with:

memory loss
thinking speed
mental agility
language
understanding
judgement
People with dementia can become apathetic or uninterested in their usual activities and have problems controlling their emotions. They may also find social situations challenging lose interest in socialising and aspects of their personality may change.

A person with dementia may lose empathy (understanding and compassion) they may see or hear things that other people do not (hallucinations) or they may make false claims or statements. 

As dementia affects a person's mental abilities they may find planning and organising difficult. Maintaining their independence may also become a problem. A person with dementia will therefore usually need help from friends or relatives including help with decision making.","Dementia is caused by gradual changes and damage in the brain. The most common causes of dementia include diseases in which the brain cells degenerate and die more quickly than they would as part of the normal ageing process. The changes usually happen because of a build-up of abnormal proteins in the brain.

This damage leads to a decline in a person's mental and sometimes physical abilities.

The abnormal proteins are different in each type of these kinds of dementia. In most cases dementia is not inherited directly from family members. ","Most types of dementia cannot be cured and will gradually cause more severe problems.

But there are important exceptions including dementia caused by vitamin and thyroid hormone deficiencies which can be treated with supplements.

Some causes can be treated surgically – for example some brain tumours excess fluid on the brain (hydrocephalus) or head injury.

For types of dementia that involve degeneration of nerve and brain tissue you can take action to prevent further damage. It's possible to do this by reducing dementia risk factors such as by managing high blood pressure high cholesterol type 1 diabetes and stopping smoking.

For dementia that currently cannot be cured some types of medicine may prevent symptoms getting worse for a period of time. These medicines are usually given to people in the early and middle stages of the disease to try to maintain or improve their independence.

It is fairly common for people with dementia to have depression. If you have dementia and depression your GP may consider prescribing an antidepressant medication or get you an appointment with a psychiatrist who specialises in working with older people.

Perhaps the most important type of treatment for anyone with dementia is the care and support they receive from healthcare professionals family and friends.",https://www.nhsinform.scot/illnesses-and-conditions/brain-nerves-and-spinal-cord/dementia/about-dementia#treating-dementia,TRUE,65,100,FALSE,FALSE,FALSE,0.00,50.00,FALSE,FALSE,FALSE
flu,sudden high fever,entire body,dry chesty cough,throat,chills,entire body,sore throat,throat,aching muscles,entire body,"Flu (influenza) is a common infectious viral illness spread by coughs and sneezes. It can be very unpleasant but you'll usually begin to feel better within about a week.

You can catch flu all year round but it's especially common in winter which is why it's also known as seasonal flu.

Flu isn't the same as the common cold. Flu is caused by a different group of viruses and the symptoms tend to start more suddenly be more severe and last longer. It can sometimes be difficult to tell if you have flu or just a cold as the symptoms can be quite similar. The main differences are:

Flu symptoms:
come on quickly
usually include fever and aching muscles
make you feel too unwell to continue your usual activities
Cold symptoms:
come on gradually
mainly affect your nose and throat
are fairly mild so you can still get around and are usually well enough to go to work","Flu is caused by virus. The flu virus is contained in the millions of tiny droplets that come out of the nose and mouth when someone who is infected coughs or sneezes.These droplets typically spread about one metre. They hang suspended in the air for a while before landing on surfaces where the virus can survive for up to 24 hours.

Anyone who breathes in the droplets can catch flu. You can also catch the virus by touching the surfaces that the droplets have landed on if you pick up the virus on your hands and then touch your nose or mouth.

Everyday items at home and in public places can easily become contaminated with the flu virus including food door handles remote controls handrails telephone handsets and computer keyboards. Therefore it's important to wash your hands frequently.

You can catch flu many times because flu viruses change regularly and your body won't have a natural resistance to the new versions.","f you're otherwise fit and healthy there's usually no need to see your GP if you have flu-like symptoms.  The best remedy is to rest at home keep warm and drink plenty of water to avoid dehydration. You can take paracetamol or ibuprofen to lower a high temperature and relieve aches if necessary. You should consider seeing your GP if you're at a higher risk of becoming more seriously ill. This includes people who:
are 65 or over
are pregnant
have a lung heart kidney liver or neurological disease
have a weakened immune system 
have diabetes
In these cases your GP may suggest taking antiviral medication.

",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/flu/#treating-flu,FALSE,1,100,FALSE,FALSE,FALSE,0.00,50.00,FALSE,FALSE,FALSE
Hand foot and mouth disease,high fever,entire body,red spots on tongue that develop into ulcers,mouth,rash made up of small raised red spots on the skin,hands,red spots and rash,legs ,itchy blisters,skin,"Hand foot and mouth disease is a common infection that causes mouth ulcers and spots on the hands and feet.

It's most common in young children – particularly those under 10 – but can affect older children and adults as well.

Hand foot and mouth disease can be unpleasant but it will usually clear up by itself within 7 to 10 days. You can normally look after yourself or your child at home.","This infection is caused by a number of different viruses so it's possible to get it more than once. Most people develop immunity to these viruses as they get older.  Someone with hand foot and mouth disease is most infectious from just before their symptoms start until they're feeling better.

The infection can be spread by close person to person contact and contact with contaminated surfaces. The virus is found in:

the droplets in the coughs and sneezes of an infected person – you can become infected if you get these on your hands and then touch your mouth or if you breathe in the droplets
an infected person's poo – if an infected person doesn't wash their hands properly after going to the toilet they can contaminate food or surfaces
an infected person's saliva or fluid from their blisters – you can become infected if this gets in your mouth.","If you have hand foot and mouth disease the best thing to do is to stay at home until you're feeling better. There's no cure for it so you have to let it run its course.

To help ease your or your child's symptoms:

drink plenty of fluids to avoid dehydration – water or milk are ideal; it may help to give a baby smaller but more frequent bottle or breast milk feeds
eat soft foods such as mashed potatoes yoghurt and soups if eating and swallowing is uncomfortable – avoid hot acidic or spicy foods and drinks
take over-the-counter painkillers such as paracetamol or ibuprofen to ease a sore throat and fever – aspirin shouldn't be given to children under the age of 16; paracetamol is best if you're pregnant
try gargling with warm salty water to relieve discomfort from mouth ulcers – it's important not to swallow the mixture so this isn't recommended for young children
alternatively use mouth gels rinses or sprays for mouth ulcers – these are available from pharmacies but aren't routinely recommended and some aren't suitable for young children; ask your pharmacist for advice and make sure you read the instructions first.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/hand-foot-and-mouth-disease/,FALSE,1,100,FALSE,FALSE,FALSE,0.00,50.00,FALSE,FALSE,FALSE
hepatitis A,feeling tired and generally unwell,entire body,pain in the upper-right part of your tummy,stomach,yellowing of the skin and eyes (jaundice),skin,diarrhoea,stomach,joint and muscle pain,entire body,"Hepatitis A is a liver infection caused by a virus that's spread in the poo of an infected person. Some people particularly young children may not have any symptoms. But hepatitis A can occasionally last for many months and in rare cases it can be life-threatening if it causes the liver to stop working properly (liver failure).

A hepatitis A vaccine is available for people at a high risk of infection.",Hepatitis A is most widespread in parts of the world where standards of sanitation and food hygiene are generally poor.  Hepatitis A is most widespread in parts of the world where standards of sanitation and food hygiene are generally poor,"There's currently no cure for hepatitis A but it will normally pass on its own within a couple of months. You can usually look after yourself at home.

While you're ill it's a good idea to:

get plenty of rest 
take painkillers such as paracetamol or ibuprofen for any aches and pains – ask your GP for advice about this as you may need to take lower doses than normal or avoid certain medications until you've recovered
maintain a cool well-ventilated environment wear loose clothing and avoid hot baths or showers to reduce any itching
eat smaller lighter meals to help reduce nausea and vomiting
avoid alcohol to reduce the strain on your liver
stay off work or school and avoid having sex until at least a week after your jaundice or other symptoms started
practise good hygiene measures such as washing your hands with soap and water regularly.  ",https://www.nhsinform.scot/illnesses-and-conditions/stomach-liver-and-gastrointestinal-tract/hepatitis-a/#about-hepatitis-a,FALSE,1,100,FALSE,FALSE,FALSE,0.00,50.00,FALSE,FALSE,FALSE
hepatitis B,tiredness a fever and general aches and pains,entire body,loss of appetite,stomach,yellowing of the skin and eyes (jaundice),skin,diarrhoea,stomach,abdominal pain,stomach,"Hepatitis B is an infection of the liver caused by a virus that's spread through blood and body fluids.

It often doesn't cause any obvious symptoms in adults and typically passes in a few months without treatment but in children it often persists for years and may eventually cause serious liver damage. A hepatitis B vaccine is available for people at high risk of the condition.","The hepatitis B virus is found in the blood and bodily fluids such as semen and vaginal fluids of an infected person.

It can be spread by:

a mother to her newborn baby particularly in countries where the infection is common 
within families (child to child) in countries where the infection is common
injecting drugs and sharing needles and other drug equipment such as spoons and filters
having sex with an infected person without using a condom
having a tattoo body piercing or medical or dental treatment in an unhygienic environment with unsterilised equipment
sharing toothbrushes or razors contaminated with infected blood
Hepatitis B isn't spread by kissing holding hands hugging coughing sneezing or sharing crockery and utensils.","Treatment for hepatitis B depends on how long you've been infected for:

short-term (acute) hepatitis B doesn't usually need specific treatment but may require treatment to relieve the symptoms
long-term (chronic) hepatitis B is often treated with medication to keep the virus under control
Emergency treatment can also be given soon after possible exposure to the hepatitis B virus to stop an infection developing. See your GP as soon as possible if you think you may have been exposed to the hepatitis B virus.

To help stop you becoming infected they can give you:
a dose of the hepatitis B vaccine – you'll also need 2 further doses over the next few months to give you long-term protection
hepatitis B immunoglobulin – a preparation of antibodies that work against the hepatitis B virus and can offer immediate but short-term protection until the vaccine starts to take effect
These are most effective if given within 48 hours after possible exposure to hepatitis B but you can still have them up to a week after exposure. If you're diagnosed with hepatitis B your GP will usually refer you to a specialist such as a hepatologist (liver specialist).

Many people don't have any troublesome symptoms but if you do feel unwell it can help to:

get plenty of rest
take over-the-counter painkillers such as paracetamol or ibuprofen for abdominal pain
maintain a cool well-ventilated environment wear loose clothing and avoid hot baths or showers if itching is a problem
take medication such as metoclopramide to stop you feeling sick and chlorphenamine to reduce itching – your doctor can give you a prescription for these if necessary
Most people recover completely in a couple of months but you'll be advised to have regular blood tests to check that you're free of the virus and haven't developed chronic hepatitis B.",https://www.nhsinform.scot/illnesses-and-conditions/stomach-liver-and-gastrointestinal-tract/hepatitis-b/#treating-hepatitis-b,FALSE,1,100,FALSE,FALSE,FALSE,0.00,50.00,FALSE,FALSE,FALSE
Iron deficiency anaemia,tiredness and lack of energy (lethargy),entire body,shortness of breath,chest,noticeable heartbeats (heart palpitations),heart,a pale complexion,skin,headache,head,"Iron deficiency anaemia is a condition where a lack of iron in the body leads to a reduction in the number of red blood cells.

Iron is used to produce red blood cells which help store and carry oxygen in the blood. If you have fewer red blood cells than is normal your organs and tissues won't get as much oxygen as they usually would.

There are several different types of anaemia and each one has a different cause. Iron deficiency anaemia is the most common type.

Other types of anaemia can be caused by a lack of vitamin B12 or folate in the body. ","There are many things that can lead to a lack of iron in the body. In men and post-menopausal women the most common cause is bleeding in the stomach and intestines.

This can be caused by a stomach ulcer stomach cancer bowel cancer or by taking non-steroidal anti-inflammatory drugs (NSAIDs).

In women of reproductive age heavy periods and pregnancy are the most common causes of iron deficiency anaemia as your body needs extra iron for your baby during pregnancy.

Unless you're pregnant it's rare for iron deficiency anaemia to be caused just by a lack of iron in your diet. However if you do lack dietary iron it may mean you're more likely to develop anaemia than if you have one of the problems mentioned above.","Treatment for iron deficiency anaemia involves taking iron supplements to boost the low levels of iron in your body. This is usually effective and the condition rarely causes long-term problems.

You'll need to be monitored every few months to check the treatment is working and your iron levels have returned to normal.

The underlying cause will need to be treated so you don't get anaemia again. Increasing the amount of iron in your diet may also be recommended.

Good sources of iron include:

dark-green leafy vegetables such as watercress and curly kale
iron-fortified cereals or bread
brown rice 
pulses and beans
nuts and seeds
meat fish and tofu
eggs
dried fruit such as dried apricots prunes and raisins",https://www.nhsinform.scot/illnesses-and-conditions/nutritional/iron-deficiency-anaemia/,FALSE,1,100,FALSE,FALSE,FALSE,0.00,50.00,FALSE,FALSE,FALSE
Irritable bowel syndrome,abdominal pain and cramping,stomach,diarrhoea constipation or both,stomach,bloating and swelling of your stomach,stomach,excessive wind or flatulence,stomach,lack of energy or lethargy,entire body,"Irritable bowel syndrome (IBS) is a common long-term condition of the digestive system. The condition is often lifelong although the symptoms may change over time. With the right strategies IBS can be successfully managed.

IBS does not pose a serious threat to your physical health and does not increase your chances of developing cancer or other bowel-related conditions.",The exact cause of IBS is unknown. Many causes have been suggested but none have been proven to lead to IBS.,"The symptoms of irritable bowel syndrome (IBS) can often be managed by changing your diet and lifestyle and understanding the nature of the condition.

You may find it helpful to:

follow a healthy balanced diet
stay hydrated
exercise regularly
manage your stress levels
Medication is sometimes prescribed for people with IBS to treat the individual symptoms they experience. In some cases psychological treatments may also be helpful. Sometimes medications can be used to help treat IBS including:

antispasmodics – which help reduce abdominal (stomach) pain and cramping
laxatives – which can help relieve constipation
antimotility medicines – which can help relieve diarrhoea
All medication should be taken following the packet or a doctor's advice.",https://www.nhsinform.scot/illnesses-and-conditions/stomach-liver-and-gastrointestinal-tract/irritable-bowel-syndrome-ibs/#managing-ibs,FALSE,1,100,FALSE,FALSE,FALSE,0.00,50.00,FALSE,FALSE,TRUE
